game_id,team,opponent,dp_action_seq,Directness_P1,Directness_P2,Directness_P3,Directness_P4,Directness_P5,HighTO_P1,HighTO_P2,HighTO_P3,HighTO_P4,HighTO_P5,PPDA_P1,PPDA_P2,PPDA_P3,PPDA_P4,PPDA_P5,PressHeight_P1,PressHeight_P2,PressHeight_P3,PressHeight_P4,PressHeight_P5,Transition_P1,Transition_P2,Transition_P3,Transition_P4,Transition_P5,Route_P1,Route_P2,Route_P3,Route_P4,Route_P5,wF,wS,wI,dp5_value,dp5_actions,home_team_name_ko,away_team_name_ko,home_score,away_score,game_date,result,win,points,a1,a2,a3,a4,a5
126320,포항 스틸러스,FC서울,"[0,0,0,0,0]",6.751258227272727,7.136685645833334,8.470558440909091,7.838513072727273,8.529973358788883,47.0,24.0,53.0,15.0,12.150943396226417,2.3950617283950617,3.6,3.295081967213114,1.411764705882353,1.7003263560778614,67.66437390740742,63.15967917,83.4151320295082,60.81980470588236,52.96916417856883,0.3942307692307692,0.3451327433628318,0.2975206611570248,0.2448979591836734,0.4779138699714785,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.047074022,0.030004919,0.922921058,0.0,"[0, 0, 0, 0, 0]",FC서울,포항 스틸러스,2,4,2024-04-13 05:00:00,W,1,3,0,0,0,0,0
126321,강원FC,울산 HD FC,"[-1,-1,-1,-1,0]",7.211341666666666,6.553812593023257,6.491336717821785,4.4763075,9.575361222512688,30.0,16.0,26.0,10.0,11.607843137254902,3.654545454545455,3.710526315789474,3.490566037735849,2.1333333333333333,1.5836875249626643,67.00009336363637,57.219827644736846,69.2790453481132,71.76264542999999,50.85219823770884,0.4080717488789238,0.4217391304347826,0.3732394366197183,0.3877551020408163,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.061188545,0.03615914,0.902652315,1.755203429,"[-1, -1, -1, -1, 0]",울산 HD FC,강원FC,4,0,2024-04-13 07:30:00,L,0,0,-1,-1,-1,-1,0
126321,울산 HD FC,강원FC,"[0,0,0,0,0]",9.435520820121951,10.028663473684208,9.261093372222222,11.015096110344828,9.622769816319916,10.0,8.0,11.0,3.0,11.962264150943396,3.8536585365853657,3.1372549019607843,3.1666666666666665,1.875,1.4147977529383322,48.72580009756098,36.76622435294117,45.301673025,40.0731867375,51.78279103647525,0.6073825503355704,0.6326530612244898,0.6321428571428571,0.6875,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.082200535,0.044197965,0.8736015,0.0,"[0, 0, 0, 0, 0]",울산 HD FC,강원FC,4,0,2024-04-13 07:30:00,W,1,3,0,0,0,0,0
126322,김천 상무 프로축구단,제주SK FC,"[0,0,0,0,0]",7.349376999999999,6.465026074499998,8.15833634,8.682879692307694,9.622769816319916,69.0,57.0,50.0,19.0,11.962264150943396,1.3482142857142858,1.0,1.9753086419753083,1.0,1.4147977529383322,68.14545,64.69531570663636,73.43907977777778,69.88405417241378,51.78279103647525,0.3846153846153846,0.3134920634920635,0.3651685393258427,0.28,0.5041666845125591,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.112827578,0.047138162,0.84003426,0.0,"[0, 0, 0, 0, 0]",제주SK FC,김천 상무 프로축구단,0,2,2024-04-13 07:30:00,W,1,3,0,0,0,0,0
126322,제주SK FC,김천 상무 프로축구단,"[0,0,0,0,0]",12.002067082031251,11.43837984375,10.09923924820144,11.601909375,9.575361222512688,36.0,24.0,15.0,7.0,11.607843137254902,1.4166666666666667,1.490566037735849,1.5890410958904109,1.4782608695652173,1.5836875249626643,50.46026196750001,43.91050273584906,45.94118621917808,44.35293039130435,50.85219823770884,0.6682464454976303,0.7764705882352941,0.6851063829787234,0.75,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.066065337,0.041855159,0.892079504,0.0,"[0, 0, 0, 0, 0]",제주SK FC,김천 상무 프로축구단,0,2,2024-04-13 07:30:00,L,0,0,0,0,0,0,0
126323,대전 하나 시티즌,수원FC,"[0,0,0,0,0]",6.632829350000001,7.3631233200000015,6.942247666666668,9.55462790625,9.845941621059792,34.0,25.0,36.0,12.0,12.903225806451612,1.7307692307692308,0.9821428571428572,2.1194029850746268,1.7692307692307692,1.821609373242405,61.8978805576923,62.1578415,59.43827619402986,56.573718196153855,56.67046341391474,0.3403508771929824,0.2962962962962963,0.3669354838709677,0.2816901408450704,0.4794266057431052,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.026872027,0.023439862,0.949688111,0.0,"[0, 0, 0, 0, 0]",수원FC,대전 하나 시티즌,1,0,2024-04-14 05:00:00,L,0,0,0,0,0,0,0
126323,수원FC,대전 하나 시티즌,"[-1,-1,-1,-1,0]",11.013242046610168,15.004878435365852,10.555532008474575,12.00010564772727,8.447784614208544,16.0,8.0,12.0,5.0,11.225806451612904,2.425,3.7755102040816326,2.397058823529412,1.4411764705882353,1.7363286790799803,43.5497073375,33.03762477857143,35.90880994852941,33.42930952941177,54.55312939638978,0.6350710900473934,0.6829268292682927,0.6161137440758294,0.7428571428571429,0.4959141981293301,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.236770444,0.050431965,0.712797592,1.393493311,"[-1, -1, -1, -1, 0]",수원FC,대전 하나 시티즌,1,0,2024-04-14 05:00:00,W,1,3,-1,-1,-1,-1,0
126324,대구FC,인천 유나이티드,"[-1,-1,-1,-1,-1]",5.908847671232877,7.089687266666667,6.417148632911391,1.322579999999988,6.891865515646371,18.0,49.0,30.0,19.0,12.0,2.4927536231884058,3.0,2.1323529411764706,1.826086956521739,2.2872815430520035,54.55727125434783,68.63459825675676,64.29261516176472,80.55544350000001,57.94080356158088,0.3254901960784314,0.2807017543859649,0.3539823008849557,0.0588235294117647,0.3827295253765842,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,MIXED,0.045150323,0.033519007,0.92133067,2.432718511,"[-1, -1, -1, -1, -1]",인천 유나이티드,대구FC,1,1,2024-04-14 07:30:00,D,0,1,-1,-1,-1,-1,-1
126324,인천 유나이티드,대구FC,"[1,1,1,1,1]",8.575747073964497,8.637056471014493,9.76227765116279,10.762572187500002,8.54385997258772,7.0,17.0,13.0,8.0,17.333333333333332,2.107142857142857,1.45,2.090909090909091,0.5714285714285714,1.325091575091575,32.000006500000005,38.602633269375,42.99986495454545,48.52534549999999,57.836442782051286,0.6554307116104869,0.6384839650145773,0.6511627906976745,0.6333333333333333,0.5412644968200523,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.021825671,0.025046708,0.953127621,1.841034337,"[1, 1, 1, 1, 1]",인천 유나이티드,대구FC,1,1,2024-04-14 07:30:00,D,0,1,1,1,1,1,1
126325,광주FC,울산 HD FC,"[0,0,0,0,0]",9.32272934708738,11.564931992727272,10.606833437956205,12.29967571875,9.49809093742331,20.0,6.0,20.0,3.0,11.52,2.2363636363636363,4.763636363636364,1.5342465753424657,1.794871794871795,1.7428235436615231,53.13741013636365,31.802104205454544,48.32600217123288,25.28215334615384,51.20299223163573,0.6646706586826348,0.6666666666666666,0.6056910569105691,0.6792452830188679,0.5435212319811761,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.143064145,0.051850013,0.805085842,0.0,"[0, 0, 0, 0, 0]",광주FC,울산 HD FC,2,1,2024-05-15 07:30:00,W,1,3,0,0,0,0,0
126325,울산 HD FC,광주FC,"[0,0,0,0,0]",7.049335215517243,8.047912170967741,7.822496111111111,7.002882600000001,9.49809093742331,54.0,13.0,41.0,10.0,11.52,2.7746478873239435,2.109090909090909,2.271428571428572,1.1538461538461535,1.7428235436615231,78.86192371478872,48.17284461818183,67.63620567000001,53.45733103846153,51.20299223163573,0.351063829787234,0.4,0.3726708074534161,0.3445378151260504,0.5435212319811761,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.082200535,0.044197965,0.8736015,0.0,"[0, 0, 0, 0, 0]",광주FC,울산 HD FC,2,1,2024-05-15 07:30:00,L,0,0,0,0,0,0,0
126326,수원FC,제주SK FC,"[1,1,1,0,0]",10.827037325748504,9.394058124277455,9.886421840909092,11.005227692307692,9.622769816319916,11.0,16.0,18.0,8.0,11.962264150943396,1.7407407407407407,0.8441558441558441,1.25,0.78125,1.4147977529383322,35.89987626296297,41.254543090909095,41.37565936875,45.29766215625,51.78279103647525,0.6579925650557621,0.6418918918918919,0.6437125748502994,0.75,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.236770444,0.050431965,0.712797592,0.853034724,"[1, 1, 1, 0, 0]",수원FC,제주SK FC,2,1,2024-04-20 05:00:00,W,1,3,1,1,1,0,0
126326,제주SK FC,수원FC,"[0,0,0,0,0]",6.652342529411764,5.1675246,7.468918800000002,6.470265000000003,9.575361222512688,42.0,65.0,56.0,21.0,11.607843137254902,2.0568181818181817,1.96078431372549,2.3010752688172045,1.2,1.5836875249626643,62.27193812556818,72.36342220882355,70.68934758064516,71.88741089999999,50.85219823770884,0.2511848341232227,0.2745098039215686,0.2215189873417721,0.2352941176470588,0.5133792013922754,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.066065337,0.041855159,0.892079504,0.0,"[0, 0, 0, 0, 0]",수원FC,제주SK FC,2,1,2024-04-20 05:00:00,L,0,0,0,0,0,0,0
126327,김천 상무 프로축구단,포항 스틸러스,"[0,0,0,0,0]",6.569277441176472,6.271339887931036,7.241230131578948,6.043772896875,9.622769816319916,37.0,47.0,62.0,41.0,11.962264150943396,1.7567567567567568,2.1,1.869047619047619,1.1346153846153846,1.4147977529383322,62.79250652027027,70.29707401499999,76.3145695,83.13111066346156,51.78279103647525,0.3383458646616541,0.2906403940886699,0.3125,0.2575757575757575,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.112827578,0.047138162,0.84003426,0.0,"[0, 0, 0, 0, 0]",포항 스틸러스,김천 상무 프로축구단,0,0,2024-04-20 07:30:00,D,0,1,0,0,0,0,0
126327,포항 스틸러스,김천 상무 프로축구단,"[0,0,0,0,0]",11.879850381355933,10.491540849999998,10.8566549602649,11.583819666666669,9.575361222512688,14.0,22.0,20.0,17.0,11.607843137254902,2.452054794520548,2.183333333333333,1.897058823529412,0.9782608695652174,1.5836875249626643,36.02638976712329,53.14927450000001,48.55262845588236,57.58503267391305,50.85219823770884,0.6534653465346535,0.6588235294117647,0.6535433070866141,0.7378640776699029,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.047074022,0.030004919,0.922921058,0.0,"[0, 0, 0, 0, 0]",포항 스틸러스,김천 상무 프로축구단,0,0,2024-04-20 07:30:00,D,0,1,0,0,0,0,0
126328,FC서울,전북 현대 모터스,"[-1,-1,-1,-1,-1]",8.834175,10.025533256097562,10.433552378971962,11.441091680232558,6.891865515646371,16.0,11.0,24.0,10.0,12.0,1.7301587301587302,2.3548387096774195,1.7123287671232876,1.225,2.2872815430520035,40.99000650000001,37.80645597580646,50.76901371164384,40.3098703875,57.94080356158088,0.6547619047619048,0.6226415094339622,0.7294117647058823,0.7333333333333333,0.3827295253765842,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,MIXED,0.075312627,0.044757892,0.879929481,2.010434923,"[-1, -1, -1, -1, -1]",FC서울,전북 현대 모터스,2,3,2024-04-20 07:30:00,L,0,0,-1,-1,-1,-1,-1
126328,전북 현대 모터스,FC서울,"[0,0,0,0,0]",6.472867394736841,7.213646192307692,7.77965622,6.913375700000001,8.803945263466833,49.0,19.0,32.0,31.0,11.77777777777778,2.0823529411764707,2.4827586206896552,1.7246376811594204,1.5660377358490567,1.4910327704527773,66.63754486941177,59.091342667241385,64.15823110869566,68.50914019811322,53.28987658316486,0.3609467455621302,0.4057971014492754,0.3552631578947368,0.2093023255813953,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.070467274,0.031789733,0.897742993,0.0,"[0, 0, 0, 0, 0]",FC서울,전북 현대 모터스,2,3,2024-04-20 07:30:00,W,1,3,0,0,0,0,0
126329,강원FC,인천 유나이티드,"[0,0,0,0,0]",10.593458078102191,12.00794875,15.980701830882351,17.754328108695656,9.376212110272814,7.0,9.0,16.0,3.0,11.804878048780488,2.8484848484848486,3.890909090909091,2.6666666666666665,2.0689655172413794,1.7248656173867036,36.98916957272727,38.71330870909091,37.65326292291667,33.83139356896552,51.27274930338775,0.6536796536796536,0.6331658291457286,0.6612903225806451,0.8333333333333334,0.5116565618207557,PASS_BUILD,PASS_BUILD,MIXED,MIXED,PASS_BUILD,0.061188545,0.03615914,0.902652315,0.0,"[0, 0, 0, 0, 0]",강원FC,인천 유나이티드,4,1,2024-04-21 05:00:00,W,1,3,0,0,0,0,0
126329,인천 유나이티드,강원FC,"[1,1,0,0,0]",6.12911762195122,6.169307408653846,6.423186056756755,5.456728199999999,8.803945263466833,24.0,32.0,31.0,10.0,11.77777777777778,2.409090909090909,2.66,1.293103448275862,0.8636363636363636,1.4910327704527773,60.09075481818182,69.24129198,65.73608529310344,58.86510477272727,53.28987658316486,0.3321299638989169,0.370253164556962,0.3188405797101449,0.3452380952380952,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.021825671,0.025046708,0.953127621,0.868045543,"[1, 1, 0, 0, 0]",강원FC,인천 유나이티드,4,1,2024-04-21 05:00:00,L,0,0,1,1,0,0,0
126330,대구FC,대전 하나 시티즌,"[0,0,0,0,0]",9.334053302325582,8.74874981372549,10.311194060810813,10.49398336451613,9.376212110272814,5.0,15.0,10.0,7.0,11.804878048780488,1.7142857142857142,1.4242424242424243,2.090909090909091,1.0666666666666669,1.7248656173867036,30.19364977500001,42.2421419,35.51930597727273,48.602605450000006,51.27274930338775,0.6761904761904762,0.7023809523809523,0.7005649717514124,0.6,0.5116565618207557,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.045150323,0.033519007,0.92133067,0.0,"[0, 0, 0, 0, 0]",대구FC,대전 하나 시티즌,0,0,2024-04-21 07:30:00,D,0,1,0,0,0,0,0
126330,대전 하나 시티즌,대구FC,"[0,0,0,0,0]",6.67364655,6.59817207,7.531809185185185,6.079479000000003,8.803945263466833,30.0,44.0,39.0,15.0,11.77777777777778,1.75,2.1645569620253164,1.4269662921348314,1.2058823529411764,1.4910327704527773,57.81518300000001,69.18929122974686,59.74981513483147,60.46530975882353,53.28987658316486,0.3778801843317972,0.3846153846153846,0.3807531380753138,0.2777777777777778,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.026872027,0.023439862,0.949688111,0.0,"[0, 0, 0, 0, 0]",대구FC,대전 하나 시티즌,0,0,2024-04-21 07:30:00,D,0,1,0,0,0,0,0
126331,FC서울,대전 하나 시티즌,"[0,0,0,0,0]",6.1221503,6.074550416666667,5.971016301369864,6.710429999999998,9.376212110272814,37.0,42.0,34.0,14.0,11.804878048780488,2.1311475409836067,1.4477611940298507,1.6153846153846154,1.3103448275862069,1.7248656173867036,70.00468166311475,71.13058159701494,64.90757215384615,57.79700849999999,51.27274930338775,0.3405172413793103,0.354978354978355,0.30078125,0.3291139240506329,0.5116565618207557,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.075312627,0.044757892,0.879929481,0.0,"[0, 0, 0, 0, 0]",대전 하나 시티즌,FC서울,3,1,2024-04-27 05:00:00,L,0,0,0,0,0,0,0
126331,대전 하나 시티즌,FC서울,"[-1,-1,-1,-1,0]",11.690013672897196,11.606637265822789,14.178970269230769,10.781745483870967,8.803945263466833,13.0,20.0,15.0,14.0,11.77777777777778,2.557377049180328,1.8735632183908049,2.1728395061728394,1.3243243243243243,1.4910327704527773,48.15777897860655,44.24841593103448,39.87649840740741,41.33176788243243,53.28987658316486,0.6145833333333334,0.6549295774647887,0.7066666666666667,0.6428571428571429,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.026872027,0.023439862,0.949688111,2.327080516,"[-1, -1, -1, -1, 0]",대전 하나 시티즌,FC서울,3,1,2024-04-27 05:00:00,W,1,3,-1,-1,-1,-1,0
126332,광주FC,수원FC,"[0,0,0,0,0]",8.699432051333334,9.2401452084375,9.418015317679558,9.663881226562502,9.49809093742331,16.0,7.0,16.0,11.0,11.52,2.5319148936170213,2.0,2.055555555555556,1.3928571428571428,1.7428235436615231,53.02473951063831,35.63529316666667,41.49694344444443,51.88944449999999,51.20299223163573,0.6030150753768844,0.625,0.6644518272425249,0.6160714285714286,0.5435212319811761,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.143064145,0.051850013,0.805085842,0.0,"[0, 0, 0, 0, 0]",광주FC,수원FC,1,2,2024-04-27 07:30:00,L,0,0,0,0,0,0,0
126332,수원FC,광주FC,"[0,0,0,0,0]",8.411622839999998,8.66967,9.124204526315792,9.443385583333336,9.49809093742331,47.0,35.0,52.0,29.0,11.52,3.361111111111111,2.896551724137931,2.445945945945946,1.7297297297297298,1.7428235436615231,74.89271558125,67.64426852327587,71.4125321756757,80.47082485135137,51.20299223163573,0.4367816091954023,0.4133333333333333,0.3542857142857142,0.2950819672131147,0.5435212319811761,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.236770444,0.050431965,0.712797592,0.0,"[0, 0, 0, 0, 0]",광주FC,수원FC,1,2,2024-04-27 07:30:00,W,1,3,0,0,0,0,0
126333,강원FC,김천 상무 프로축구단,"[0,0,0,0,0]",6.9988833033707865,6.342694340425533,8.520976704545454,7.718781,9.575361222512688,37.0,30.0,55.0,10.0,11.607843137254902,2.643835616438356,3.6166666666666663,2.7246376811594204,2.1153846153846154,1.5836875249626643,65.46455296643836,64.944353425,78.34230143478261,60.08756774999999,50.85219823770884,0.367816091954023,0.3144654088050314,0.3191489361702128,0.3157894736842105,0.5133792013922754,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.061188545,0.03615914,0.902652315,0.0,"[0, 0, 0, 0, 0]",김천 상무 프로축구단,강원FC,1,0,2024-04-27 07:30:00,L,0,0,0,0,0,0,0
126333,김천 상무 프로축구단,강원FC,"[0,0,0,0,0]",10.033626173780489,8.689890349476439,9.615089792168671,12.0263015,9.622769816319916,15.0,8.0,22.0,7.0,11.962264150943396,2.0963855421686746,1.649122807017544,1.86,0.925925925925926,1.4147977529383322,43.58309309638555,32.97656296052632,55.05522015,51.92274927777777,51.78279103647525,0.6363636363636364,0.6474358974358975,0.6521739130434783,0.6049382716049383,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.112827578,0.047138162,0.84003426,0.0,"[0, 0, 0, 0, 0]",김천 상무 프로축구단,강원FC,1,0,2024-04-27 07:30:00,W,1,3,0,0,0,0,0
126334,인천 유나이티드,포항 스틸러스,"[0,0,0,0,0]",6.252792355932203,6.217423285714285,6.444652477941177,5.025463406250001,8.803945263466833,44.0,22.0,30.0,27.0,11.77777777777778,2.6582278481012658,3.12,2.1639344262295084,1.2777777777777777,1.4910327704527773,68.18103427215189,60.055445940000006,59.56069742459018,68.43252179166666,53.28987658316486,0.3350785340314136,0.3529411764705882,0.3954372623574144,0.2195121951219512,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.021825671,0.025046708,0.953127621,0.0,"[0, 0, 0, 0, 0]",포항 스틸러스,인천 유나이티드,0,0,2024-04-28 05:00:00,D,0,1,0,0,0,0,0
126334,포항 스틸러스,인천 유나이티드,"[0,0,0,0,0]",9.62179950819672,10.20385502238806,10.428690262500002,13.05259926923077,9.376212110272814,13.0,7.0,9.0,10.0,11.804878048780488,2.031746031746032,3.6666666666666665,3.6595744680851054,1.6666666666666667,1.7248656173867036,43.815775500000015,35.59630938888889,43.42167301276595,44.2619443,51.27274930338775,0.6345514950166113,0.6531531531531531,0.6130653266331658,0.7183098591549296,0.5116565618207557,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.047074022,0.030004919,0.922921058,0.0,"[0, 0, 0, 0, 0]",포항 스틸러스,인천 유나이티드,0,0,2024-04-28 05:00:00,D,0,1,0,0,0,0,0
126335,대구FC,전북 현대 모터스,"[0,0,0,0,0]",7.232074137931034,6.7733629764705885,6.882066770833332,4.232416363636363,9.376212110272814,28.0,24.0,28.0,16.0,11.804878048780488,1.7746478873239435,1.5,1.9830508474576272,1.7878787878787878,1.7248656173867036,58.20611393661972,54.797566359375,61.536284161016944,60.38842631818181,51.27274930338775,0.3435897435897436,0.3382899628252788,0.3461538461538461,0.2448979591836734,0.5116565618207557,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.045150323,0.033519007,0.92133067,0.0,"[0, 0, 0, 0, 0]",전북 현대 모터스,대구FC,2,2,2024-04-28 05:00:00,D,0,1,0,0,0,0,0
126335,전북 현대 모터스,대구FC,"[-1,-1,-1,-1,0]",10.411914292035402,12.142139304878048,10.386668154545454,12.24505194230769,8.803945263466833,12.0,10.0,10.0,4.0,11.77777777777778,1.6296296296296295,3.0,2.683333333333333,1.9090909090909087,1.4910327704527773,39.34221420370371,35.4195569,38.715060825,35.88985559090909,53.28987658316486,0.6613756613756614,0.6962962962962963,0.6994219653179191,0.6555555555555556,0.4783889710878833,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.070467274,0.031789733,0.897742993,2.123625225,"[-1, -1, -1, -1, 0]",전북 현대 모터스,대구FC,2,2,2024-04-28 05:00:00,D,0,1,-1,-1,-1,-1,0
126336,울산 HD FC,제주SK FC,"[0,0,0,0,0]",9.419815052486188,10.507878111111111,10.930964989051096,12.046246085106382,9.622769816319916,14.0,10.0,10.0,3.0,11.962264150943396,1.6216216216216215,1.5384615384615383,1.8,2.2830188679245285,1.4147977529383322,41.19057571621622,37.98512937692308,40.04454114705882,25.089248575471697,51.78279103647525,0.6305732484076433,0.5980392156862745,0.6741071428571429,0.7605633802816901,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.082200535,0.044197965,0.8736015,0.0,"[0, 0, 0, 0, 0]",울산 HD FC,제주SK FC,3,1,2024-04-28 07:30:00,W,1,3,0,0,0,0,0
126336,제주SK FC,울산 HD FC,"[0,0,0,0,0]",7.299338605263158,6.251905537500001,6.627542897260276,6.124327745454544,9.575361222512688,20.0,34.0,40.0,12.0,11.607843137254902,2.6153846153846154,1.8243243243243243,1.8780487804878048,1.3235294117647058,1.5836875249626643,54.91621342307692,62.6222014864865,62.68887539634146,54.03324613235294,50.85219823770884,0.3407821229050279,0.3405797101449275,0.3451327433628318,0.3406593406593406,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.066065337,0.041855159,0.892079504,0.0,"[0, 0, 0, 0, 0]",울산 HD FC,제주SK FC,3,1,2024-04-28 07:30:00,L,0,0,0,0,0,0,0
126337,김천 상무 프로축구단,대전 하나 시티즌,"[-1,-1,-1,-1,0]",6.160153770491805,7.826749833333332,5.64122875,6.621486666666668,8.447784614208544,50.0,36.0,40.0,5.0,11.225806451612904,1.975,1.3670886075949369,2.409090909090909,1.5,1.7363286790799803,74.06734080375,62.07037598734179,66.72895899090908,46.97683666666667,54.55312939638978,0.2925764192139738,0.3022222222222222,0.3609958506224066,0.360655737704918,0.4959141981293301,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.112827578,0.047138162,0.84003426,1.348001383,"[-1, -1, -1, -1, 0]",대전 하나 시티즌,김천 상무 프로축구단,0,0,2024-04-30 10:30:00,D,0,1,-1,-1,-1,-1,0
126337,대전 하나 시티즌,김천 상무 프로축구단,"[0,0,0,0,0]",12.338184519847328,9.476708521875,10.102051074803148,16.065853999999998,9.845941621059792,19.0,9.0,20.0,2.0,12.903225806451612,1.804878048780488,2.25,1.9634146341463412,1.894736842105263,1.821609373242405,45.13815292682927,42.35094589687501,41.03538792073171,32.02565210526316,56.67046341391474,0.6239316239316239,0.7096774193548387,0.6320346320346321,0.7272727272727273,0.4794266057431052,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.026872027,0.023439862,0.949688111,0.0,"[0, 0, 0, 0, 0]",대전 하나 시티즌,김천 상무 프로축구단,0,0,2024-04-30 10:30:00,D,0,1,0,0,0,0,0
126338,FC서울,수원FC,"[0,0,0,0,0]",8.128641761392403,7.999997451923077,8.151327145161291,9.63438735,9.575361222512688,48.0,30.0,44.0,19.0,11.607843137254902,2.506172839506173,4.568965517241379,2.6301369863013697,1.162162162162162,1.5836875249626643,69.48566385185185,69.2489868362069,68.75517657534247,63.22555532432432,50.85219823770884,0.3254901960784314,0.3292682926829268,0.358695652173913,0.2127659574468085,0.5133792013922754,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.075312627,0.044757892,0.879929481,0.0,"[0, 0, 0, 0, 0]",수원FC,FC서울,0,2,2024-04-30 10:30:00,W,1,3,0,0,0,0,0
126338,수원FC,FC서울,"[0,0,0,0,0]",9.668366200271738,8.7424463960177,9.440566483240223,16.12083513157895,9.622769816319916,14.0,6.0,16.0,22.0,11.962264150943396,2.1392405063291138,3.0,2.345454545454545,0.75,1.4147977529383322,35.404775394303805,41.7986625,42.80469804545454,54.06847854545455,51.78279103647525,0.627831715210356,0.5735294117647058,0.6201298701298701,0.6338028169014085,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,MIXED,PASS_BUILD,0.236770444,0.050431965,0.712797592,0.0,"[0, 0, 0, 0, 0]",수원FC,FC서울,0,2,2024-04-30 10:30:00,L,0,0,0,0,0,0,0
126339,대구FC,울산 HD FC,"[1,0,0,0,0]",9.965376125874128,10.361937163483146,10.16684123762376,7.890580722972972,9.575361222512688,2.0,7.0,25.0,13.0,11.607843137254902,2.696969696969697,1.98876404494382,2.111111111111111,1.0263157894736843,1.5836875249626643,33.064376386363634,25.40296966011236,43.05656425,59.110565131578944,50.85219823770884,0.596,0.7297297297297297,0.653179190751445,0.6444444444444445,0.5133792013922754,PASS_BUILD,MIXED,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.045150323,0.033519007,0.92133067,0.184483623,"[1, 0, 0, 0, 0]",대구FC,울산 HD FC,1,2,2024-05-01 10:00:00,L,0,0,1,0,0,0,0
126339,울산 HD FC,대구FC,"[0,0,0,0,0]",8.462096226315792,7.622143615384617,7.150651619999999,7.673826361764708,9.622769816319916,13.0,29.0,42.0,41.0,11.962264150943396,2.8135593220338984,1.160493827160494,1.3580246913580247,1.6363636363636365,1.4147977529383322,50.9229533898305,56.97845235185186,62.94138407407408,81.48244923,51.78279103647525,0.3811320754716981,0.3684210526315789,0.370242214532872,0.2982456140350877,0.5041666845125591,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,PASS_BUILD,0.082200535,0.044197965,0.8736015,0.0,"[0, 0, 0, 0, 0]",대구FC,울산 HD FC,1,2,2024-05-01 10:00:00,W,1,3,0,0,0,0,0
